ObjectId,lat,long,offence,location,year,month,date,dayofweek,MCI,Arrest
7755,43.7468156,-79.58376752,Assault Peace Officer,"Apartment (Rooming House, Condo)",2014,February,2014/02/03 05:00:00+00,Monday    ,Assault,1
7756,43.75362093,-79.58705964,B&E,"Apartment (Rooming House, Condo)",2014,February,2014/02/03 05:00:00+00,Monday    ,Break and Enter,1
7757,43.75097753,-79.58578825,Assault,Ttc Bus,2014,February,2014/02/06 05:00:00+00,Thursday  ,Assault,1
7758,43.75593284,-79.58950179,Robbery - Other,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,February,2014/02/08 05:00:00+00,Saturday  ,Robbery,1
7759,43.76010263,-79.58607608,Assault,"Apartment (Rooming House, Condo)",2014,February,2014/02/10 05:00:00+00,Monday    ,Assault,1
7760,43.74413435,-79.58248256,Robbery - Other,"Apartment (Rooming House, Condo)",2014,February,2014/02/11 05:00:00+00,Tuesday   ,Robbery,1
7761,43.74413435,-79.58248256,Robbery - Other,"Apartment (Rooming House, Condo)",2014,February,2014/02/11 05:00:00+00,Tuesday   ,Robbery,1
7762,43.75097753,-79.58578825,Assault,"Apartment (Rooming House, Condo)",2013,September,2013/09/21 04:00:00+00,Saturday  ,Assault,1
7763,43.73250887,-79.58637766,Robbery - Other,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,February,2014/02/10 05:00:00+00,Monday    ,Robbery,1
7764,43.73202412,-79.58938369,Robbery - Swarming,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,February,2014/02/14 05:00:00+00,Friday    ,Robbery,1
7765,43.74326507,-79.58207638,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,February,2014/02/15 05:00:00+00,Saturday  ,Assault,1
7766,43.73745121,-79.59008355,Assault,Schools During Supervised Activity,2014,February,2014/02/14 05:00:00+00,Friday    ,Assault,1
7767,43.7468156,-79.58376752,Robbery - Delivery Person,"Apartment (Rooming House, Condo)",2014,February,2014/02/21 05:00:00+00,Friday    ,Robbery,1
7768,43.74326507,-79.58207638,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,February,2014/02/21 05:00:00+00,Friday    ,Assault,1
7769,43.73241483,-79.58378073,Robbery - Mugging,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,February,2014/02/23 05:00:00+00,Sunday    ,Robbery,1
7770,43.7355062,-79.57827059,Robbery - Swarming,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,February,2014/02/26 05:00:00+00,Wednesday ,Robbery,1
7771,43.755518,-79.58941231,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/01 05:00:00+00,Saturday  ,Assault,1
7772,43.75542524,-79.59268912,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/03 05:00:00+00,Monday    ,Assault,1
7773,43.75362093,-79.58705964,B&E,"Apartment (Rooming House, Condo)",2014,March,2014/03/03 05:00:00+00,Monday    ,Break and Enter,1
7774,43.73908012,-79.59278328,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/06 05:00:00+00,Thursday  ,Assault,1
7775,43.73908012,-79.59278328,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/06 05:00:00+00,Thursday  ,Assault,1
7776,43.73397143,-79.5825711,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,March,2014/03/08 05:00:00+00,Saturday  ,Robbery,1
7777,43.75703849,-79.5933809,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/01 05:00:00+00,Saturday  ,Assault,1
7778,43.73881001,-79.58986714,Assault,"Apartment (Rooming House, Condo)",2014,March,2014/03/08 05:00:00+00,Saturday  ,Assault,1
7779,43.7562348,-79.588308,Assault Peace Officer Wpn/Cbh,"Apartment (Rooming House, Condo)",2014,March,2014/03/08 05:00:00+00,Saturday  ,Assault,1
7780,43.7562348,-79.588308,Assault - Resist/ Prevent Seiz,"Apartment (Rooming House, Condo)",2014,March,2014/03/08 05:00:00+00,Saturday  ,Assault,1
7781,43.73250887,-79.58637766,Aggravated Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,March,2014/03/10 04:00:00+00,Monday    ,Assault,1
7782,43.74413435,-79.58248256,Assault,Universities / Colleges,2014,March,2014/03/10 04:00:00+00,Monday    ,Assault,1
7783,43.74326507,-79.58207638,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,March,2014/03/10 04:00:00+00,Monday    ,Assault,1
7784,43.7468156,-79.58376752,Robbery - Mugging,"Apartment (Rooming House, Condo)",2014,March,2014/03/12 04:00:00+00,Wednesday ,Robbery,1
7785,43.75362093,-79.58705964,B&E,"Apartment (Rooming House, Condo)",2014,March,2014/03/13 04:00:00+00,Thursday  ,Break and Enter,1
7786,43.74413435,-79.58248256,Assault,"Apartment (Rooming House, Condo)",2014,March,2014/03/14 04:00:00+00,Friday    ,Assault,1
7787,43.7468156,-79.58376752,Robbery With Weapon,"Apartment (Rooming House, Condo)",2014,March,2014/03/15 04:00:00+00,Saturday  ,Robbery,1
7788,43.73250887,-79.58637766,Assault - Resist/ Prevent Seiz,"Open Areas (Lakes, Parks, Rivers)",2014,March,2014/03/19 04:00:00+00,Wednesday ,Assault,1
7789,43.74428838,-79.59532854,Robbery - Other,"Apartment (Rooming House, Condo)",2014,March,2014/03/19 04:00:00+00,Wednesday ,Robbery,1
7790,43.74291772,-79.58966772,B&E W'Intent,"Bank And Other Financial Institutions (Money Mart, Tsx)",2014,March,2014/03/21 04:00:00+00,Friday    ,Break and Enter,1
7791,43.74602288,-79.59049707,Assault,Schools During Supervised Activity,2014,March,2014/03/19 04:00:00+00,Wednesday ,Assault,1
7792,43.73634981,-79.58100996,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,March,2014/03/21 04:00:00+00,Friday    ,Assault,1
7793,43.74737131,-79.58828325,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,March,2014/03/22 04:00:00+00,Saturday  ,Break and Enter,1
7794,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2014,March,2014/03/23 04:00:00+00,Sunday    ,Assault,1
7795,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2014,March,2014/03/23 04:00:00+00,Sunday    ,Assault,1
7796,43.73634981,-79.58100996,Assault,Homeless Shelter / Mission,2014,March,2014/03/23 04:00:00+00,Sunday    ,Assault,1
7797,43.73634981,-79.58100996,Assault,Homeless Shelter / Mission,2014,March,2014/03/23 04:00:00+00,Sunday    ,Assault,1
7798,43.73881001,-79.58986714,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,March,2014/03/24 04:00:00+00,Monday    ,Robbery,1
7799,43.73202412,-79.58938369,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,March,2014/03/27 04:00:00+00,Thursday  ,Assault,1
7800,43.73250887,-79.58637766,B&E,"Apartment (Rooming House, Condo)",2014,March,2014/03/30 04:00:00+00,Sunday    ,Break and Enter,1
7801,43.7468156,-79.58376752,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,April,2014/04/01 04:00:00+00,Tuesday   ,Assault,1
7802,43.7584621,-79.58931312,Assault,"Apartment (Rooming House, Condo)",2014,April,2014/04/02 04:00:00+00,Wednesday ,Assault,1
7803,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2014,April,2014/04/05 04:00:00+00,Saturday  ,Assault,1
7804,43.73877053,-79.58491856,Robbery - Other,"Open Areas (Lakes, Parks, Rivers)",2014,April,2014/04/07 04:00:00+00,Monday    ,Robbery,1
7805,43.74413435,-79.58248256,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,April,2014/04/05 04:00:00+00,Saturday  ,Assault,1
7806,43.74413435,-79.58248256,Assault,"Apartment (Rooming House, Condo)",2014,April,2014/04/08 04:00:00+00,Tuesday   ,Assault,1
7807,43.74291772,-79.58966772,Assault,Bar / Restaurant,2014,April,2014/04/08 04:00:00+00,Tuesday   ,Assault,1
7808,43.74326507,-79.58207638,Robbery - Mugging,Bar / Restaurant,2014,April,2014/04/09 04:00:00+00,Wednesday ,Robbery,1
7809,43.73677452,-79.59166379,Assault,"Open Areas (Lakes, Parks, Rivers)",2014,April,2014/04/11 04:00:00+00,Friday    ,Assault,1
7810,43.73877053,-79.58491856,Assault With Weapon,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,April,2014/04/12 04:00:00+00,Saturday  ,Assault,1
7811,43.74311454,-79.59282796,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2004,January,2004/01/01 05:00:00+00,Thursday  ,Theft Over,1
7812,43.74413435,-79.58248256,Assault,"Apartment (Rooming House, Condo)",2014,April,2014/04/16 04:00:00+00,Wednesday ,Assault,1
7813,43.75960903,-79.58987105,Crim Negligence Bodily Harm,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,April,2014/04/16 04:00:00+00,Wednesday ,Assault,1
7814,43.75362093,-79.58705964,Robbery - Business,Convenience Stores,2014,April,2014/04/20 04:00:00+00,Sunday    ,Robbery,1
7815,43.73881001,-79.58986714,Aggravated Assault,Ttc Bus Stop / Shelter / Loop,2014,April,2014/04/21 04:00:00+00,Monday    ,Assault,1
7816,43.75362093,-79.58705964,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,April,2014/04/22 04:00:00+00,Tuesday   ,Assault,1
7817,43.7584621,-79.58931312,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,April,2014/04/22 04:00:00+00,Tuesday   ,Assault,1
7818,43.7584621,-79.58931312,Assault,"Apartment (Rooming House, Condo)",2014,April,2014/04/22 04:00:00+00,Tuesday   ,Assault,1
7819,43.75097753,-79.58578825,Assault,Schools During Un-Supervised Activity,2014,April,2014/04/21 04:00:00+00,Monday    ,Assault,1
7820,43.73241483,-79.58378073,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,April,2014/04/29 04:00:00+00,Tuesday   ,Assault,1
7821,43.74326507,-79.58207638,Theft Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,April,2014/04/30 04:00:00+00,Wednesday ,Theft Over,1
7822,43.74109549,-79.58919312,B&E W'Intent,"Apartment (Rooming House, Condo)",2014,April,2014/04/24 04:00:00+00,Thursday  ,Break and Enter,1
7823,43.75072723,-79.59514668,Pointing A Firearm,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,May,2014/05/01 04:00:00+00,Thursday  ,Assault,1
7824,43.74326507,-79.58207638,Assault With Weapon,Convenience Stores,2014,May,2014/05/01 04:00:00+00,Thursday  ,Assault,1
7825,43.74393668,-79.59321673,Assault,"Apartment (Rooming House, Condo)",2014,May,2014/05/01 04:00:00+00,Thursday  ,Assault,1
7826,43.73869605,-79.58849474,Theft Over,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,April,2014/04/19 04:00:00+00,Saturday  ,Theft Over,1
7827,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2014,May,2014/05/02 04:00:00+00,Friday    ,Assault,1
7828,43.74413435,-79.58248256,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,May,2014/05/03 04:00:00+00,Saturday  ,Assault,1
7829,43.74326507,-79.58207638,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,May,2014/05/04 04:00:00+00,Sunday    ,Break and Enter,1
7830,43.75593284,-79.58950179,Assault,"Bank And Other Financial Institutions (Money Mart, Tsx)",2014,May,2014/05/04 04:00:00+00,Sunday    ,Assault,1
7831,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2014,May,2014/05/06 04:00:00+00,Tuesday   ,Assault,1
7832,43.73250887,-79.58637766,Discharge Firearm - Recklessly,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,May,2014/05/07 04:00:00+00,Wednesday ,Assault,1
7833,43.75067809,-79.59170716,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,May,2014/05/10 04:00:00+00,Saturday  ,Break and Enter,1
7834,43.74326507,-79.58207638,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,May,2014/05/04 04:00:00+00,Sunday    ,Break and Enter,1
7835,43.73250887,-79.58637766,Pointing A Firearm,"Apartment (Rooming House, Condo)",2014,May,2014/05/14 04:00:00+00,Wednesday ,Assault,1
7836,43.75097753,-79.58578825,Assault With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,May,2014/05/15 04:00:00+00,Thursday  ,Assault,1
7837,43.7468156,-79.58376752,Robbery - Other,"Apartment (Rooming House, Condo)",2014,May,2014/05/06 04:00:00+00,Tuesday   ,Robbery,1
7838,43.73869605,-79.58849474,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,December,2014/12/04 05:00:00+00,Thursday  ,Assault,1
7839,43.73745121,-79.59008355,Assault,Schools During Supervised Activity,2014,December,2014/12/04 05:00:00+00,Thursday  ,Assault,1
7840,43.74449877,-79.58267194,Assault,"Apartment (Rooming House, Condo)",2014,December,2014/12/09 05:00:00+00,Tuesday   ,Assault,1
7841,43.73839195,-79.58264743,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,November,2014/11/18 05:00:00+00,Tuesday   ,Assault,1
7842,43.75458247,-79.59774033,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,December,2014/12/11 05:00:00+00,Thursday  ,Assault,1
7843,43.74473174,-79.5936088,Assault,"Apartment (Rooming House, Condo)",2014,December,2014/12/13 05:00:00+00,Saturday  ,Assault,1
7844,43.73745121,-79.59008355,Assault,Schools During Supervised Activity,2014,December,2014/12/18 05:00:00+00,Thursday  ,Assault,1
7845,43.73634981,-79.58100996,Robbery - Other,"Apartment (Rooming House, Condo)",2014,December,2014/12/20 05:00:00+00,Saturday  ,Robbery,1
7846,43.73634981,-79.58100996,Assault,"Group Homes (Non-Profit, Halfway House, Social Agency)",2014,December,2014/12/21 05:00:00+00,Sunday    ,Assault,1
7847,43.75097753,-79.58578825,Assault,Bar / Restaurant,2014,December,2014/12/21 05:00:00+00,Sunday    ,Assault,1
7848,43.74449877,-79.58267194,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,December,2014/12/21 05:00:00+00,Sunday    ,Assault,1
7849,43.75097753,-79.58578825,Robbery With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,December,2014/12/21 05:00:00+00,Sunday    ,Robbery,1
7850,43.75097753,-79.58578825,Robbery With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,December,2014/12/21 05:00:00+00,Sunday    ,Robbery,1
7851,43.75097753,-79.58578825,Robbery With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2014,December,2014/12/21 05:00:00+00,Sunday    ,Robbery,1
7852,43.74393668,-79.59321673,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,December,2014/12/28 05:00:00+00,Sunday    ,Robbery,1
7853,43.73250887,-79.58637766,B&E,"Apartment (Rooming House, Condo)",2014,December,2014/12/28 05:00:00+00,Sunday    ,Break and Enter,1
7854,43.73839195,-79.58264743,Assault,"Apartment (Rooming House, Condo)",2014,December,2014/12/27 05:00:00+00,Saturday  ,Assault,1
7855,43.73250887,-79.58637766,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/03 05:00:00+00,Saturday  ,Assault,1
7856,43.74326507,-79.58207638,Assault,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",2015,January,2015/01/03 05:00:00+00,Saturday  ,Assault,1
7857,43.74326507,-79.58207638,Assault - Resist/ Prevent Seiz,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",2015,January,2015/01/03 05:00:00+00,Saturday  ,Assault,1
7858,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2015,January,2015/01/05 05:00:00+00,Monday    ,Assault,1
7859,43.74344833,-79.58740897,B&E,"Apartment (Rooming House, Condo)",2015,January,2015/01/09 05:00:00+00,Friday    ,Break and Enter,1
7860,43.73688887,-79.58755582,B&E W'Intent,"Apartment (Rooming House, Condo)",2015,January,2015/01/13 05:00:00+00,Tuesday   ,Break and Enter,1
7861,43.7562348,-79.588308,Robbery With Weapon,"Apartment (Rooming House, Condo)",2015,January,2015/01/13 05:00:00+00,Tuesday   ,Robbery,1
7862,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2015,January,2015/01/10 05:00:00+00,Saturday  ,Assault,1
7863,43.7468156,-79.58376752,Robbery With Weapon,"Apartment (Rooming House, Condo)",2015,January,2015/01/13 05:00:00+00,Tuesday   ,Robbery,1
7864,43.7468156,-79.58376752,Robbery With Weapon,"Apartment (Rooming House, Condo)",2015,January,2015/01/13 05:00:00+00,Tuesday   ,Robbery,1
7865,43.7562348,-79.588308,Robbery - Other,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,January,2015/01/07 05:00:00+00,Wednesday ,Robbery,1
7866,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2015,January,2015/01/15 05:00:00+00,Thursday  ,Assault,1
7867,43.75362093,-79.58705964,Assault,"Apartment (Rooming House, Condo)",2015,January,2015/01/15 05:00:00+00,Thursday  ,Assault,1
7868,43.74393668,-79.59321673,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/15 05:00:00+00,Thursday  ,Assault,1
7869,43.74393668,-79.59321673,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/15 05:00:00+00,Thursday  ,Assault,1
7870,43.74326507,-79.58207638,Robbery - Other,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,January,2015/01/16 05:00:00+00,Friday    ,Robbery,1
7871,43.73839195,-79.58264743,Robbery - Mugging,"Apartment (Rooming House, Condo)",2015,January,2015/01/17 05:00:00+00,Saturday  ,Robbery,1
7872,43.7468156,-79.58376752,Robbery - Other,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/16 05:00:00+00,Friday    ,Robbery,1
7873,43.7562348,-79.588308,Assault With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,January,2015/01/17 05:00:00+00,Saturday  ,Assault,1
7874,43.7562348,-79.588308,Robbery - Delivery Person,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,January,2015/01/17 05:00:00+00,Saturday  ,Robbery,1
7875,43.74687796,-79.59382608,Robbery With Weapon,"Open Areas (Lakes, Parks, Rivers)",2015,January,2015/01/18 05:00:00+00,Sunday    ,Robbery,1
7876,43.74687796,-79.59382608,Robbery With Weapon,"Open Areas (Lakes, Parks, Rivers)",2015,January,2015/01/18 05:00:00+00,Sunday    ,Robbery,1
7877,43.74814085,-79.59507013,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/18 05:00:00+00,Sunday    ,Assault,1
7878,43.74602288,-79.59049707,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/19 05:00:00+00,Monday    ,Assault,1
7879,43.7468156,-79.58376752,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,January,2015/01/19 05:00:00+00,Monday    ,Assault,1
7880,43.75307715,-79.59704528,Robbery - Purse Snatch,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/20 05:00:00+00,Tuesday   ,Robbery,1
7881,43.7468156,-79.58376752,Assault,Schools During Un-Supervised Activity,2015,January,2015/01/20 05:00:00+00,Tuesday   ,Assault,1
7882,43.73397143,-79.5825711,Discharge Firearm With Intent,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/20 05:00:00+00,Tuesday   ,Assault,1
7883,43.7562348,-79.588308,Robbery - Delivery Person,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,January,2015/01/20 05:00:00+00,Tuesday   ,Robbery,1
7884,43.75338631,-79.58790162,Robbery - Delivery Person,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/21 05:00:00+00,Wednesday ,Robbery,1
7885,43.75248281,-79.59127826,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/22 05:00:00+00,Thursday  ,Robbery,1
7886,43.75248281,-79.59127826,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/23 05:00:00+00,Friday    ,Robbery,1
7887,43.75362093,-79.58705964,Robbery - Delivery Person,"Apartment (Rooming House, Condo)",2015,January,2015/01/24 05:00:00+00,Saturday  ,Robbery,1
7888,43.74624912,-79.56858062,Assault,Ttc Bus,2015,January,2015/01/27 05:00:00+00,Tuesday   ,Assault,1
7889,43.73677452,-79.59166379,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,January,2015/01/27 05:00:00+00,Tuesday   ,Robbery,1
7890,43.73634981,-79.58100996,Robbery - Other,"Apartment (Rooming House, Condo)",2015,January,2015/01/29 05:00:00+00,Thursday  ,Robbery,1
7891,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2015,January,2015/01/27 05:00:00+00,Tuesday   ,Assault,1
7892,43.75095018,-79.59411551,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,January,2015/01/31 05:00:00+00,Saturday  ,Assault,1
7893,43.7419265,-79.59417116,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,February,2015/02/03 05:00:00+00,Tuesday   ,Assault,1
7894,43.75362093,-79.58705964,Pointing A Firearm,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Assault,1
7895,43.75362093,-79.58705964,Robbery - Home Invasion,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Robbery,1
7896,43.75362093,-79.58705964,Robbery - Home Invasion,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Robbery,1
7897,43.75362093,-79.58705964,Robbery - Home Invasion,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Robbery,1
7898,43.75362093,-79.58705964,Robbery - Home Invasion,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Robbery,1
7899,43.75362093,-79.58705964,Robbery - Home Invasion,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Robbery,1
7900,43.75362093,-79.58705964,Unlawfully In Dwelling-House,"Apartment (Rooming House, Condo)",2015,February,2015/02/05 05:00:00+00,Thursday  ,Break and Enter,1
7901,43.7468156,-79.58376752,Robbery - Other,"Apartment (Rooming House, Condo)",2015,February,2015/02/07 05:00:00+00,Saturday  ,Robbery,1
7902,43.7468156,-79.58376752,Robbery - Other,"Apartment (Rooming House, Condo)",2015,February,2015/02/07 05:00:00+00,Saturday  ,Robbery,1
7903,43.7468156,-79.58376752,Robbery - Other,"Apartment (Rooming House, Condo)",2015,February,2015/02/07 05:00:00+00,Saturday  ,Robbery,1
7904,43.74326507,-79.58207638,Aggravated Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,1
7905,43.74326507,-79.58207638,Aggravated Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,1
7906,43.74326507,-79.58207638,Assault With Weapon,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,1
7907,43.757352,-79.59767691,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,September,2014/09/24 04:00:00+00,Wednesday ,Assault,1
7908,43.7565289,-79.59345742,Assault Bodily Harm,"Apartment (Rooming House, Condo)",2015,February,2015/02/10 05:00:00+00,Tuesday   ,Assault,1
7909,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2015,February,2015/02/11 05:00:00+00,Wednesday ,Assault,1
7910,43.73881001,-79.58986714,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/14 05:00:00+00,Saturday  ,Break and Enter,1
7911,43.73881001,-79.58986714,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,January,2015/01/14 05:00:00+00,Wednesday ,Break and Enter,1
7912,43.7468156,-79.58376752,Robbery With Weapon,Ttc Bus Stop / Shelter / Loop,2015,February,2015/02/15 05:00:00+00,Sunday    ,Robbery,1
7913,43.7468156,-79.58376752,Robbery With Weapon,Ttc Bus Stop / Shelter / Loop,2015,February,2015/02/15 05:00:00+00,Sunday    ,Robbery,1
7914,43.73881001,-79.58986714,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/16 05:00:00+00,Monday    ,Robbery,1
7915,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/18 05:00:00+00,Thursday  ,Auto Theft,1
7916,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/11 05:00:00+00,Thursday  ,Auto Theft,1
7917,43.69379116,-79.57188023,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/19 05:00:00+00,Friday    ,Auto Theft,1
7918,43.74549552,-79.61423941,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/18 05:00:00+00,Thursday  ,Auto Theft,1
7919,43.74549552,-79.61423941,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/18 05:00:00+00,Thursday  ,Auto Theft,1
7920,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/19 05:00:00+00,Friday    ,Auto Theft,1
7921,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/19 05:00:00+00,Friday    ,Auto Theft,1
7922,43.69335204,-79.5884813,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/20 05:00:00+00,Saturday  ,Auto Theft,1
7923,43.70406766,-79.56593406,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/20 05:00:00+00,Saturday  ,Auto Theft,1
7924,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,November,2021/11/20 05:00:00+00,Saturday  ,Auto Theft,1
7925,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/21 05:00:00+00,Sunday    ,Auto Theft,1
7926,43.74364194,-79.60387564,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,November,2021/11/23 05:00:00+00,Tuesday   ,Auto Theft,1
7927,43.74707391,-79.60619951,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/23 05:00:00+00,Tuesday   ,Auto Theft,1
7928,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2021,November,2021/11/23 05:00:00+00,Tuesday   ,Auto Theft,1
7929,43.71915789,-79.60342029,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/23 05:00:00+00,Tuesday   ,Auto Theft,1
